id,QA,line
50901,25,"What, it's gonna be Helen Willick?"
51001,25,"No, actually, um, we talked about Helen Willick-Bunch."
51101,25,"Well, wait a minute, wha- why is she in the title?"
51201,25,It's my baby too.
51301,25,"Oh, 's'funny, really? Um, I don't remember you making any sperm."
51401,25,"Yeah, and we all know what a challenge that is!"
51501,25,"Alright, you two, stop it!"
51601,25,"No no no, she gets a credit, hey, I'm in there too."
51701,25,Ross. You're not actually suggesting Helen Willick-Bunch-Geller? 'Cause I think that borders on child abuse.
51801,25,"Of course not, I'm... suggesting Geller-Willick-Bunch."
51901,25,"Oh, no, no no no, you see what he's doing? He knows no-one's gonna say all those names, so they'll wind up calling her Geller, then he gets his way!"
52001,25,"My way?! you think this is my way? Believe me, of all the ways I ever imagined this moment in my life being, this is not my way- y'know what? Uh, um, this is too hard. I'm not, I can'tdo"
52101,25,Knock knock! How are we today? Any nausea?
52201,25,Yeah. Yeah. A little.
52301,25,"Well, I was just wondering about the mother-to-be, but.. thanks for sharing. Uh, lie back.."
52401,25,"You- uh y'know what, I'm gonna go. I don't- I don't think I can be involved in this particular thing right now."
52501,25,Oh my God.
52601,25,Look at that.
52701,25,I know.
52801,26,Well? Isn't that amazing?
52901,26,What are we supposed to be seeing here?
53001,26,"I dunno, but.. I think it's about to attack the Enterprise."
53101,26,"You know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato."
53201,26,"Then don't do that, alright?"
53301,26,Okay!
53401,26,Monica. Whaddya think?
53501,26,Mm-hmm.
53601,26,Wh- are you welling up?
53701,26,No.
53801,26,"You are, you're welling up."
53901,26,Am not!
54001,26,You're gonna be an aunt.
54101,26,Oh shut up!
54201,26,"Hi, Mindy. Hi, it's Rachel. Yeah, I'm fine. I saw Barry today. Oh, yeah, yeah he-he told me. No, no, it's okay. I hope you two are very happy, I really do. Oh, oh, and Mind, y'know, if everything works out, and you guys end up getting married and having kids- and everything- I just hope they have his old hairline and your old nose. Okay, I know it was a cheap shot, but I feel so much better now."
54301,27,Hi guys!
54401,27,"Hey, Pheebs! Hi!"
54501,27,"Hey. Oh, oh, how'd it go?"
54601,27,"Um, not so good. He walked me to the subway and said 'We should do this again!'"
54701,27,Ohh. Ouch.
54801,27,"What? He said 'we should do it again', that's good, right?"
54901,27,"Uh, no. Loosely translated 'We should do this again' means 'You will never see me naked'."
55001,27,Since when?
55101,27,"Since always. It's like dating language. Y'know, like 'It's not you' means 'It is you'."
55201,27,Or 'You're such a nice guy' means 'I'm gonna be dating leather-wearing alcoholics and complaining about them to you'.
55301,27,"Or, or, y'know, um, 'I think we should see other people' means 'Ha, ha, I already am'."
55401,27,And everybody knows this?
55501,27,Yeah. Cushions the blow.
55601,27,"Yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm."
55701,27,"That's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm."
55801,27,"Uh, Ross."
55901,27,"What? Wh- hello? The Millners' farm in Connecticut? The Millners, they had this unbelievable farm, they had horses, and, and rabbits that he could chase and it was- it w- ...Oh my God, Chi Chi!"
56001,28,So how does it feel knowing you're about to die?
56101,28,"Warden, in five minutes my pain will be over. But you'll have to live with the knowledge that you sent an honest man to die."
56201,28,"Hey, that was really good!"
56301,28,Thanks! Let's keep going.
56401,28,"Okay. So. Whaddya want from me, Damone, huh?"
56501,28,"I just wanna go back to my cell. 'Cause in my cell, I can smoke."
56601,28,Smoke away.
56701,28,I think this is probably why Damone smokes in his cell alone.
56801,28,What?
56901,28,Relax your hand!
57001,28,Not so much!
57101,28,Whoah!
57201,28,Hey!
57301,28,Hey!
57401,28,"Alright, now try taking a puff."
57501,28,Alright.. okay. No. Give it to me.
57601,28,"No no no, I am not giving you a cigarette."
57701,28,"It's fine, it's fine. Look, do you wanna get this part, or not? Here."
57801,28,"Don't think of it as a cigarette. Think of it as the thing that's been missing from your hand. When you're holding it, you feel right. You feel complete."
57901,28,Y'miss it?
58001,28,"Nah, not so much. Alright, now we smoke. Oh.. my.. God."
58101,29,"No, no, no. They say it's the same as the distance from the tip of a guy's thumb to the tip of his index finger."
58201,29,That's ridiculous!
58301,29,Can I use.. either thumb?
58401,29,"Alright, don't tell me, don't tell me! Decaf cappucino for Joey.. Coffee black.. Late.. And an iced tea. I'm getting pretty good at this!"
58501,29,"Yeah. Yeah, excellent."
58601,29,Good for me!
58701,29,"Y'okay, Phoebe?"
58801,29,"Yeah- no- I'm just it's, I haven't worked- It's my bank."
58901,29,What did they do to you?
59001,29,"It's nothing, it's just Okay. I'm going through my mail, and I open up their monthly, you know, STATEMENT"
59101,29,Easy.
59201,29,and there's five hundred extra dollars in my account.
59301,29,"Oh, Satan's minions at work again..."
59401,29,"Yes, 'cause now I have to go down there, and deal with them."
59501,29,What are you talking about? Keep it!
59601,29,"It's not mine, I didn't earn it, if I kept it, it would be like stealing."
59701,29,"Yeah, but if you spent it, it would be like shopping!"
59801,29,"Okay. Okay, let's say I bought a really great pair of shoes. Do you know what I'd hear, with every step I took? 'Not-mine. Not-mine. Not-mine.' And even if I was happy, okay, and, and skipping- 'Not-not-mine, not-not-mine, not-not-mine, not-not-mine'..."
59901,29,We're with you. We got it.
60001,29,Okay. I'd- just I'd never be able to enjoy it. It would be like this giant karmic debt.
60101,29,"Chandler, what are you doing?"
60201,29,Hey. Whaddya doing?
60301,29,"Oh! Oh, God!"
60401,29,What is this?!
60501,29,"I'm smoking. I'm smoking, I'm smoking."
60601,29,"Oh, I can't believe you! You've been so good, for three years!"
60701,29,And this is my reward!
60801,29,"Hold on a second, alright? Just think about what you went through the last time you quit."
60901,29,"Okay, so this time I won't quit!"
61001,29,Ohhh! Put it out!
61101,29,"Alright! I'm putting it out, I'm putting it out."
61201,29,"Oh, no! I can't drink this now!"
61301,29,"Alright. I'm gonna go change, I've got a date."
61401,29,This Alan again? How's it goin'?
61501,29,"'S'going pretty good, y'know? It's nice, and, we're having fun."
61601,29,So when do we get to meet the guy?
61701,29,"Let's see, today's Monday... Never."
61801,29,"Oh, come on! Come on!"
61901,29,No. Not after what happened with Steve.
62001,29,What are you talking about? We love Schhteve! Schhteve was schhexy!.. Sorry.
62101,29,"Look, I don't even know how I feel about him yet. Just give me a chance to figure that out."
62201,29,"Well, then can we meet him?"
62301,29,Nope. Schhorry.
62401,30,"I mean, why should I let them meet him? I mean, I bring a guy home, and within five minutes they're all over him. I mean, they're like coyotes, picking off the weak members of the herd."
62501,30,"Listen. As someone who's seen more than her fair share of bad beef, I'll tell you: that is not such a terrible thing. I mean, they're your friends, they're just looking out after you."
62601,30,"I know. I just wish that once, I'd bring a guy home that they actually liked."
62701,30,"Well, you do realise the odds of that happening are a little slimmer if they never get to meet the guy.."
62801,31,"Let it go, Ross."
62901,31,"Yeah, well, you didn't know Chi Chi."
63001,31,Do you all promise?
63101,31,Yeah! We promise! We'll be good!
63201,31,Chandler? Do you promise to be good?
63301,31,"You can come in, but your filter-tipped little buddy has to stay outside!"
63401,31,"Hey, Pheebs."
63501,31,"'Dear Ms. Buffay. Thank you for calling attention to our error. We have credited your account with five hundred dollars. We're sorry for the inconvenience, and hope you'll accept this -football phone as our free gift.' Do you believe this?! Now I have a thousand dollars, and a football phone!"
63601,31,What bank is this?
63701,31,Hey. It's him. Who is it?
63801,31,It's Alan.
63901,31,Chandler! He's here!
64001,31,"Okay, please be good, please. Just remember how much you all like me."
64101,31,"Hi. Alan, this is everybody. Everybody, this is Alan."
64201,31,Hi.
64301,31,"Hi, Alan."
64401,31,I've heard schho much about all you guyschh!
64501,31,"Thanks. I'll call you tomorrow. Okay. Okay, let's let the Alan-bashing begin. Who's gonna take the first shot, hmm?"
64601,31,C'mon!
64701,31,"...I'll go. Let's start with the way he kept picking at- no, I'm sorry, I can't do this, can't do this. We loved him."
64801,31,Loved him! Yeah! He's great!
64901,31,Wait a minute! We're talking about someone that I'm going out with?
65001,31,Yeah!
65101,31,And did you notice...?
65201,31,Yeah.
65301,31,Know what was great? The way his smile was kinda crooked.
65401,31,"Yes, yes! Like the man in the shoe!"
65501,31,...What shoe?
65601,31,"From the nursery rhyme. 'There was a crooked man, Who had a crooked smile, Who lived in a shoe, For a... while...'"
65701,31,...So I think Alan will become the yardstick against which all future boyfriends will be measured.
65801,31,"What future boyfriends? no no, I th- I think this could be, y'know, it."
65901,31,Really!
66001,31,"Oh, yeah. I'd marry him just for his David Hasselhof impression alone. You know I'm gonna be doing that at parties, right?"
66101,31,"You know what I like most about him, though?"
66201,31,What?
66301,31,The way he makes me feel about myself.
66401,31,Yeah...
66501,32,Hi.. how was the game?
66601,32,Well..
66701,32,WE WON! Thank you! Yes!
66801,32,Fantastic! I have one question: How is that possible?
66901,32,Alan.
67001,32,"He was unbelievable. He was like that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-..."
67101,32,"I mean, it was like, it was like he made us into a team."
67201,32,"Yep, we sure showed those Hassidic jewellers a thing or two about softball.."
67301,32,Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..
67401,32,What?
67501,32,"..I dunno, a little too Alan?"
67601,32,"Well, no. That's impossible. You can never be too Alan."
67701,32,"Yeah, it's his, uh, innate Alan-ness that we adore."
67801,32,I personally could have a gallon of Alan.
67901,33,"Hey, Lizzie."
68001,33,"Hey, Weird Girl."
68101,33,I brought you alphabet soup.
68201,33,Did you pick out the vowels?
68301,33,"Yes. But I left in the Ys. 'Cause, y'know, sometimes y. Uh, I also have something else for you."
68401,33,Saltines?
68501,33,"No, but would you like a thousand dollars and a football phone?"
68601,33,"What? Oh my God, there's really money in here."
68701,33,I know.
68801,33,"Weird Girl, what are you doing?"
68901,33,"No, I want you to have it. I don't want it."
69001,33,"No, no, I ha-I have to give you something."
69101,33,"Oh, that's fine, no."
69201,33,Would you like my tin-foil hat?
69301,33,"No. 'Cause you need that. No, it's okay, thanks."
69401,33,"Please, let me do something."
69501,33,"Okay, alright, you buy me a soda, and then we're even. Okay?"
69601,33,Okay.
69701,33,Okay.
69801,34,Keep the change. Sure you don't wanna pretzel?
